"importProduktId","shopName","CATEGORYTEXT","shopId","PRODUCT","PRODUCTNAME","ITEM_ID","URL","PRICE_VAT","EAN","suggestEan","suggestProductName","suggestCategoryTree","suggestPriceMin","suggestPriceMax","suggestProductUrl"
"2514061992","Premiumstore.sk","Profesionálna audio technika | Plošné ozvučenie (100V rozhlasové ozvučenie) | Regulátory hlasitosti","4603","Monacor ATT-2100H/WS Nástenné ovládanie hlasitosti PA, 100 W","","MON_ATT-2100H_WS","https://www.premiumstore.sk/monacor-att-2100h-ws-nastenne-ovladanie-hlasitosti-pa--100-w/","54.5","4007754255652","4007754255652","Monacor ATT-2100H/WS","Hobby | Hudobniny | Hudobné nástroje | Strunové nástroje | Príslušenstvo pre gitary","51.99","51.99","prislusenstvo-ku-gitaram.heureka.sk/monacor-att-2100h-ws"
"2514058577","Premiumstore.sk","Bezpečnosť a smart domácnosť | Prvky výkonu | Senzory","4603","Detektor oxidu uhoľnatého X-Sense XC0C-SR","","082073","https://www.premiumstore.sk/detektor-oxidu-uholnateho-x-sense-xc0c-sr/","15","810194780714","","","","","",""
"2518461891","Premiumstore.sk","TV, audio a video | Foto a optika | Príslušenstvo | Ostatné","4603","Reflektor GODOX RFT-4","","091048","https://www.premiumstore.sk/reflektor-godox-rft-4/","16","6952344206485","6952344206485","Godox RFT-4","Elektronika | Foto, kamery, optika | Ateliérové ​​vybavenie | Štúdiové svetlá","22.33","22.33","studiove-svetla.heureka.sk/godox-rft-4"
"2514085213","Premiumstore.sk","Heureka.sk | Elektronika | TV, audio, video | Hi-Fi komponenty | AV prijímače","4603","Kabel reproduktorový KRUGER & MATZ KM0335-5M 5m konektory typu banánek","","AT_LEC-KM0335-5M","https://www.premiumstore.sk/kabel-reproduktorovy-kruger-matz-km0335-5m-5m--konektory-typu-bananek/","51.9","5901890097482","5901890097482","Kruger&Matz Reproduktorový kábel s banánikmi 5 m L-KM0335-5M","Dielňa, stavba, záhrada | Stavba | Elektromateriály | Elektroinštalačný materiál | Kabeláž | Káble a vodiče","48.59","48.59","kable-vodice.heureka.sk/kruger-matz-reproduktorovy-kabel-s-bananikmi-5-m-l-km0335-5m"
"2514062606","Premiumstore.sk","Profesionálna audio technika | Pódium, diskotéka, DJ | reproduktorové systémy | príslušenstvo","4603","Elokance ELOSUB15AMK2COVE Accessories (Cases, Stands)","","MON_ELOSUB15AMK2COVE","https://www.premiumstore.sk/elokance-elosub15amk2cove-accessories--cases--stands/","52","3700752712172","","","","","",""
"2517583020","Premiumstore.sk","Heureka.sk | Hračky | Detské autá a doprava | RC modely a príslušenstvo | Káble a konektory pre RC modely","4603","Behringer GIC-60 4SR","","BAS_BASYS-GIC-60_4SR","https://www.premiumstore.sk/behringer-gic-60-4sr/","18","","","","","","",""
"2514059304","Premiumstore.sk","Kreatívne technológie | CNC stroje","4603","Modul MAKERA Carvera Air so 4 osami","","085500","https://www.premiumstore.sk/modul-makera-carvera-air-so-4-osami/","429.9","6977641140287","","","","","",""
"2514081393","Premiumstore.sk","Domáce spotrebiče | Malé spotrebiče | Grily, pekárne, variče | Elektrické grily","4603","Gril elektrický Ruhhy 26176","","AT_ITR-00019361","https://www.premiumstore.sk/gril-elektricky-ruhhy-26176/","30.9","5900779957893","","","","","",""
"2514128646","Premiumstore.sk","TV, audio a video | Audio technika | Doplnky","4603","Sonos Roam Wireless Charger White","","RMWCHEU1","https://www.premiumstore.sk/sonos-roam-wireless-charger-white/","49","8717755777966","","","","","",""
"2514057491","Premiumstore.sk","Bezpečnosť a smart domácnosť | Prvky výkonu | Senzory","4603","Senzor pohybu X-Sense SMS0A PIR","","077355","https://www.premiumstore.sk/senzor-pohybu-x-sense-sms0a-pir/","10.5","810194780448","810194780448","X-Sense SMS0A","Dielňa, stavba, záhrada | Stavba | Elektromateriály | Elektroinštalačný materiál | Zásuvky, vypínače, termostaty | Pohybové čidlá","13.79","13.9","pohybove-cidla.heureka.sk/x-sense-sms0a"
"2514069757","Premiumstore.sk","Šport, hračky a voľný čas | Posilňovanie a fitness | Pomôcky na cvičenie | Pomôcky na cvičenie břicha","4603","Posilovací lavice REBEL ACTIVE RBA-2001","","AT_LEC-RBA-2001","https://www.premiumstore.sk/posilovaci-lavice-rebel-active-rba-2001/","54.9","5901890101271","5901890101271","Rebel RBA-2001","Šport a outdoor | Športy | Fitness | Posilňovanie | Posilňovacie lavice","46.32","67.05","posilnovacie-lavice.heureka.sk/rebel-rba-2001"
"2514069733","Premiumstore.sk","Bezpečnosť a smart domácnosť | Kamerové systémy | PRÍSLUŠENSTVO | PoE switche","4603","Cp Plus CP-DNW-GPU4G2-48C Čtyřportový 10/100/1000 Mbps PoE switch s 2x 10/1000 Mbps uplinkem","","AT_CPP-CP-DNW-GPU4G2-48C","https://www.premiumstore.sk/cp-dnw-gpu4g2-48c-ctyrportovy-10-100-1000-mbps-poe-switch-s-2x-10-1000-mbps-uplinkem/","93.9","4250593451246","","","","","",""
"2514081939","Premiumstore.sk","Heureka.sk | Elektronika | TV, audio, video | Príslušenstvo k TV, audio-video | Príslušenstvo k TV | Antény | Satelitné antény","4603","Console Konzola T-sat 35 cm / 56 cm vzpěra","","AT_V016","https://www.premiumstore.sk/konzola-t-sat-35-cm--56-cm-vzpera/","23.5","8595225200271","","","","","",""
"2514062416","Premiumstore.sk","Profesionálna audio technika | Multi-room","4603","FYZ RC-CONTROL Nástenný zónový ovládač","","MON_RC-CONTROL","https://www.premiumstore.sk/fyz-rc-control-nastenny-zonovy-ovladac/","343.5","8588008802533","","","","","",""
"2514062447","Premiumstore.sk","Profesionálna audio technika | Tlmočnícke, sprievodcovské a konferenčné systémy | Bezdrôtový, sprievodcovský systém","4603","ZZIPP TXZZ212 TXZZ212 Bezdrôtový mikrofónový systém","","MON_TXZZ212","https://www.premiumstore.sk/zzipp-txzz212-txzz212--bezdrotovy-mikrofonovy-system/","123","8051361594440","","","","","",""
"2514071107","Premiumstore.sk","Heureka.sk | Dielňa, stavba, záhrada | Stavba | Fotovoltaika | Solárne regulátory","4603","Fve Hybridní měnič napětí EM3500-24L, 3.5kW/24V, regulátor MPPT","","AT_ATO-G452","https://www.premiumstore.sk/hybridni-menic-napeti-em3500-24l--3-5kw-24v--regulator-mppt/","408.5","8596425203789","","","","","",""
"2514053860","Premiumstore.sk","Zdravie a starostlivosť | Chovateľské potreby | Ostatné príslušenstvo","4603","Náhradný filter pre napájadlo Catlink","","056789","https://www.premiumstore.sk/nahradny-filter-pre-napajadlo-catlink/","27","6972884750910","6972884750910","Náhradné filtre pre fontánu Catlink Pure 3","Chovateľské potreby | Pre psov | Misky a zásobníky pre psov","22.63","34.5","misky-a-zasobniky-pre-psov.heureka.sk/nahradne-filtre-pre-fontanu-catlink-pure-3"
"2514059362","Premiumstore.sk","TV, audio a video | Počítače a príslušenstvo | Mini PC","4603","Mini PC GEEKOM GT1MEGA Intel® Core™ Ultra 9 185H 16GB 1TB + Win 11 Pro","","083633","https://www.premiumstore.sk/mini-pc-geekom-gt1mega-intel-core--ultra-9-185h-16gb-1tb-win-11-pro/","902.5","5905156101876","","","","","",""
"2514061253","Premiumstore.sk","Profesionálna audio technika | Plošné ozvučenie (100V rozhlasové ozvučenie) | Reproduktory | nástenné 100V","4603","Monacor ESP-152/WS PA nástenný reproduktor","","MON_ESP-152_WS","https://www.premiumstore.sk/monacor-esp-152-ws-pa-nastenny-reproduktor/","102.5","4007754196269","4007754196269","Monacor ESP-152","Elektronika | TV, audio, video | Reproduktory, soundbary | Reprosústavy a reproduktory","104.99","104.99","reprosustavy-a-reproduktory.heureka.sk/monacor-esp-152"
"2514059059","Premiumstore.sk","Náradie a dielňa | Meracie nástroje","4603","Uni-T UT208B digitálny klešťový multimeter","","084911","https://www.premiumstore.sk/uni-t-ut208b-digitalny-klestovy-multimeter/","113.5","6935750542088","6935750542088","UNI-T UT208B","Dielňa, stavba, záhrada | Stavba | Stavebná technika a náradie | Meradlá a meracie prístroje | Meranie napätia | Ampermetre a voltmetre","109.59","131.43","ampermetry-a-voltmetre.heureka.sk/uni-t-ut208b"
"2514055696","Premiumstore.sk","Kreatívne technológie | 3D tlač | Vlákna","4603","Hyper PLA Filament Creality (Red)","","064736","https://www.premiumstore.sk/hyper-pla-filament-creality--red/","12.5","6971636405603","6971636405603","Creality Hyper PLA 1,75 mm 1 kg červená","Elektronika | Počítače a notebooky | Tlačiarne a príslušenstvo | Náplne a farby do tlačiarní | Tlačové struny","13.04","15.5","tlacove-struny.heureka.sk/creality-hyper-pla-1_75-mm-1-kg-cervena"
"2515225617","Premiumstore.sk","Heureka.sk | Elektronika | TV, audio, video | Reproduktory, soundbary | Reprosústavy a reproduktory","4603","BOSE Music Amplifier - čierna","","BAS_BASYS-B_867236-2100","https://www.premiumstore.sk/bose-music-amplifier-cierna/","829","","","","","","",""
"2517582717","Premiumstore.sk","Profesionálna audio technika | Pódium, diskotéka, DJ | Audio procesory","4603","Bose Pro BOSE ControlSpace EX-1280 digitálny signálový procesor","","BAS_BASYS-B_834317-2110","https://www.premiumstore.sk/bose-controlspace-ex-1280-digitalny-signalovy-procesor/","4400","","","","","","",""
"2514072609","Premiumstore.sk","Bezpečnosť a smart domácnosť | Kamerové systémy | HDCVI, HDTVI, AHD kamery","4603","Cp Plus CP-UVC-TB24FL6-B CP-UVC-TB24FL6-B 2.4 Mpix venkovní HDCVI kamera s IR přísvitem","","AT_CPP-CP-UVC-TB24FL6-B","https://www.premiumstore.sk/cp-uvc-tb24fl6-b-cp-uvc-tb24fl6-b-2-4-mpix-venkovni-hdcvi-kamera-s-ir-prisvitem/","122.5","","","","","","",""
"2514062537","Premiumstore.sk","Profesionálna audio technika | Pódium, diskotéka, DJ | Statívy/držiaky | reproduktorov","4603","BoomTone DJ LTSTAND Lift Stands","","MON_LTSTAND","https://www.premiumstore.sk/boomtone-dj-ltstand-lift-stands/","65.9","3700752701541","","","","","",""
"2514058053","Premiumstore.sk","TV, audio a video | Počítače a príslušenstvo | Herné príslušenstvo | Simulátory | Simulácia letu","4603","Teleso škrtiacej klapky MOZA RACING MTQ AS014","","081076","https://www.premiumstore.sk/teleso-skrtiacej-klapky-moza-racing-mtq-as014/","219","6973137270926","6973137270926","Moza Racing MTQ AS014 Těleso škrticí klapky","Gaming | Herné príslušenstvo | Diely na stavbu kokpitu","231.58","277","dily-stavbu-kokpitu.heureka.sk/moza-racing-mtq-as014-teleso-skrtici-klapky"
"2514057601","Premiumstore.sk","Bezpečnosť a smart domácnosť | Prvky výkonu | Senzory","4603","Inteligentný senzor prítomnosti človeka Avatto HE20 WiFi","","079263","https://www.premiumstore.sk/inteligentny-senzor-pritomnosti-cloveka-avatto-he20-wifi/","13","6976037361978","6976037361978","Avatto HE20 WiFi","Elektronika | Inteligentná domácnosť | Zabezpečenie inteligentnej domácnosti | Pohybové detektory a senzory","15.1","16.9","pohybove-detektory-senzory.heureka.sk/avatto-he20-wifi"
"2514062714","Premiumstore.sk","Profesionálna audio technika | Tlmočnícke, sprievodcovské a konferenčné systémy | Konferenčný systém","4603","HPA SC2288D Conferencing System","","MON_SC2288D","https://www.premiumstore.sk/hpa-sc2288d-conferencing-system/","318","3700752714435","","","","","",""
"2514059016","Premiumstore.sk","Bezpečnosť a smart domácnosť | Riadiace jednotky | Smart ovládače","4603","Inteligentný spínač žalúzií Avatto CS20-EU-B WiFi Touch","","085299","https://www.premiumstore.sk/inteligentny-spinac-zaluzii-avatto-cs20-eu-b-wifi-touch/","17.5","6976037363156","","","","","",""
"2514059287","Premiumstore.sk","Náradie a dielňa | Meracie nástroje","4603","Merač teploty a vlhkosti Uni-T A12T","","085070","https://www.premiumstore.sk/merac-teploty-a-vlhkosti-uni-t-a12t/","11","6935750512272","6935750512272","UNI-T A12T MIE0334","Dielňa, stavba, záhrada | Stavba | Stavebná technika a náradie | Meradlá a meracie prístroje | Meranie teploty a vlhkosti | Merače teploty a vlhkosti","9.55","15.9","merace-teploty-vlhkosti.heureka.sk/uni-t-a12t-mie0334"
"2514063347","Premiumstore.sk","Elektroinštalačný materiál | Ostatné | Izolačný materiál | Izolačné PVC pásky","4603","Solight izolačná páska, 15mm x 0,13mm x 10m, biela","","SOL_AP01B","https://www.premiumstore.sk/solight-izolacna-paska--15mm-x-0-13mm-x-10m--biela/","0.4","5906194000954","5906194000954","Solight izolačná páska 15 mm x 10 m AP01B biela","Dielňa, stavba, záhrada | Stavba | Stavebný materiál | Stavebné pásky","0.29","0.43","stavebne-pasky.heureka.sk/solight-izolacna-paska-15-mm-x-10-m-ap01b-biela"
"2514062136","Premiumstore.sk","Profesionálna audio technika | Plošné ozvučenie (100V rozhlasové ozvučenie) | IP ozvučenie","4603","Monacor DRM-884DTM Dante® modul","","MON_DRM-884DTM","https://www.premiumstore.sk/monacor-drm-884dtm-dante-modul/","957","4007754261783","","","","","",""
"2517582518","Premiumstore.sk","TV, audio a video | Audio technika | Doplnky","4603","Bose Pro BOSE F1 Subwoofer Travel Bag prepravný obal","","BAS_BASYS-B_751864-0010","https://www.premiumstore.sk/bose-f1-subwoofer-travel-bag-prepravny-obal/","110","","","","","","",""
"2514059693","Premiumstore.sk","Domáce spotrebiče | Malé spotrebiče | Kávovary a espressá","4603","Kávovar AMZCHEF CE-EM3131-WT s piestovým mechanizmom (biely)","","087277","https://www.premiumstore.sk/kavovar-amzchef-ce-em3131-wt-s-piestovym-mechanizmom--biely-/","82","5905156109599","","","","","",""
"2514058068","Premiumstore.sk","Bezpečnosť a smart domácnosť | Riadiace jednotky | Smart ovládače","4603","Sonoff MINI-RBS WiFi inteligentný mini roletový spínač (2 ks)","","080578","https://www.premiumstore.sk/sonoff-mini-rbs-wifi-inteligentny-mini-roletovy-spinac--2-ks-/","30","6920075773323","","","","","",""
"2514080861","Premiumstore.sk","Heureka.sk | Elektronika | TV, audio, video | Televízory","4603","Projektor KRUGER & MATZ V-LED20 KM0370-FHD","","AT_LEC-KM0370-FHD","https://www.premiumstore.sk/projektor-kruger-matz-v-led20-km0370-fhd/","112.5","5901890104838","5901890104838","Kruger&Matz V-LED20","Elektronika | TV, audio, video | Projekčná technika | Projektory","80.85","139.84","projektory.heureka.sk/kruger-matz-v-led20"
"2514061724","Premiumstore.sk","Profesionálna audio technika | Náradia, Do It Yourself, napájanie, meracia technika | Napájanie","4603","Monacor PSS-3000E Spínaný PSU, 3 A max.","","MON_PSS-3000E","https://www.premiumstore.sk/monacor-pss-3000e-spinany-psu--3-a-max-/","42","4007754213379","","","","","",""
"2515225661","Premiumstore.sk","TV, audio a video | TV stolíky a držiaky","4603","BOSE Soundbar Wall Bracket - čierna","","BAS_BASYS-B_802171-0010","https://www.premiumstore.sk/bose-soundbar-wall-bracket-cierna/","39","","","","","","",""
"2514057303","Premiumstore.sk","Heureka.sk | Bývanie a doplnky | Osvetlenie a svietidlá | Svietidlá","4603","Latarka Superfire L20, 5000lm, USB-C","","077965","https://www.premiumstore.sk/latarka-superfire-l20--5000lm--usb-c/","46","6977502514059","6977502514059","Superfire L20","Šport a outdoor | Outdoorové vybavenie | Čelovky a svietidlá | Svetlá a baterky","59.89","59.9","svietidla-outdoor.heureka.sk/superfire-l20"
"2513958112","Premiumstore.sk","Heureka.sk | Elektronika | Počítače a notebooky | Sieťové prvky | WiFi antény","4603","Dlink D-LINK 5-Port Gigabit Switch (DGS-105GL)","","KB_100001169950","https://www.premiumstore.sk/d-link-5-port-gigabit-switch--dgs-105gl-/","18","790069458576","790069458576","D-Link DGS-105GL","Elektronika | Počítače a notebooky | Sieťové prvky | Switche","17.65","30.55","switche.heureka.sk/d-link-dgs-105gl"
"2514024143","Premiumstore.sk","Heureka.sk | Elektronika | TV, audio, video | Projekčná technika | Príslušenstvo k projektorom | Laserové ukazovadlá a prezentéry","4603","HP LaserJet Pro MFP M234sdn (6GX00F)","","KB_100001438037","https://www.premiumstore.sk/hp-laserjet-pro-mfp-m234sdn--6gx00f/","181.9","194850889486","194850889486","HP LaserJet M234sdn 6GX00F","Elektronika | Počítače a notebooky | Tlačiarne a príslušenstvo | Multifunkčné zariadenia","109.9","239","multifunkcne-zariadenia.heureka.sk/hp-laserjet-m234sdn-6gx00f"
"2513941323","Premiumstore.sk","Heureka.sk | Domáce a osobné spotrebiče | Kuchynské spotrebiče | Príslušenstvo ku kuchynským spotrebičom | Príslušenstvo ku kuchynským robotom | Ostatné príslušenstvo ku kuchynským robotom","4603","ETA 002800860","","KB_999000455098","https://www.premiumstore.sk/eta-002800860/","11.9","8592417769950","8592417769950","ETA Gratus 0028 00860","Domáce a osobné spotrebiče | Kuchynské spotrebiče | Príslušenstvo ku kuchynským spotrebičom | Príslušenstvo ku kuchynským robotom | Nadstavce ku kuchynským robotom","12.9","15","nadstavce-kuchynske-roboty.heureka.sk/eta-gratus-0028-00860"
"2517583221","Premiumstore.sk","Profesionálna audio technika | Plošné ozvučenie (100V rozhlasové ozvučenie)","4603","Bose Pro BOSE DesignMax DM5P závesné inštalačné reproduktory, čierne","","BAS_BASYS-B_841166-0120","https://www.premiumstore.sk/bose-designmax-dm5p-zavesne-instalacne-reproduktory--cierne/","780","","","","","","",""
"2514081083","Premiumstore.sk","Heureka.sk | Elektronika | TV, audio, video | Príslušenstvo k TV, audio-video | Príslušenstvo k TV | Antény | Satelitné antény","4603","Multipřepínač TeleTek 13/24","","AT_IST-MSWTE1324","https://www.premiumstore.sk/multiprepinac-teletek-13-24/","361.5","8697460232816","","","","","",""
"2514057691","Premiumstore.sk","Kreatívne technológie | 3D tlač | Vlákna","4603","Filament ELEGOO PLA-CF (čierny)","","077389","https://www.premiumstore.sk/filament-elegoo-pla-cf--cierny-/","14.5","6932704908495","6932704908495","ELEGOO PLA-CF 1kg černý 1,75mm","Elektronika | Počítače a notebooky | Tlačiarne a príslušenstvo | Náplne a farby do tlačiarní | Tlačové struny","17.9","26","tlacove-struny.heureka.sk/elegoo-pla-cf-1kg-cerny-1_75mm"
"2514058616","Premiumstore.sk","TV, audio a video | Počítače a príslušenstvo | Herné príslušenstvo | Chladenie počítača | Chladenie vodou","4603","darkFlash Vodné chladenie pre procesor DE360 (biely)","","082347","https://www.premiumstore.sk/vodne-chladenie-pre-procesor-de360--biely/","102","4711527005893","4711527005893","Darkflash DE360 White","Elektronika | Počítače a notebooky | Počítačové komponenty | Chladiče","107.53","129","chladenie.heureka.sk/darkflash-de360-white"
"2514062612","Premiumstore.sk","Heureka.sk | Elektronika | TV, audio, video | Hi-Fi komponenty | Zosilňovače","4603","Elokance HA1000 PA Amplifier","","MON_HA1000","https://www.premiumstore.sk/elokance-ha1000-pa-amplifier/","942","3700752703996","","","","","",""
"2514060829","Premiumstore.sk","Domáce spotrebiče | Malé spotrebiče | Grily, pekárne, variče | Varné platne","4603","AMZCHEF CE-FS-I72S-FFDD07 4-zónová indukčná varná doska","","089353","https://www.premiumstore.sk/amzchef-ce-fs-i72s-ffdd07-4-zonova-indukcna-varna-doska/","176","5905156109636","5905156109636","Amzchef CE-FS-I72S-FFDD07","Veľké spotrebiče | Spotrebiče do kuchyne | Varenie a ohrievanie | Varné dosky","190","190","varne-dosky.heureka.sk/amzchef-ce-fs-i72s-ffdd07"
"2518461880","Premiumstore.sk","Heureka.sk | Elektronika | TV, audio, video | Mikrofóny","4603","Herný mikrofón Fifine A6VR (červený)","","087786","https://www.premiumstore.sk/herny-mikrofon-fifine-a6vr--cerveny/","29.9","5031192994315","","","","","",""
"2514061751","Premiumstore.sk","Profesionálna audio technika | Pódium, diskotéka, DJ | transportné kufre a racky | príslušenstvo | ostatné","4603","Monacor RCS-85/SW Zásuvková lišta pre montáž do racku","","MON_RCS-85_SW","https://www.premiumstore.sk/monacor-rcs-85-sw-zasuvkova-lista-pre-montaz-do-racku/","116.9","4007754223767","","","","","",""
"2514080753","Premiumstore.sk","Bezpečnosť a smart domácnosť | Smart domácnosť | Osvetlenie","4603","LED ambientní lampa EMOS ZCW11WR GoSmart, bílá, teplá bílá–studená bílá/ RGB, WiFi","","AT_EMO1555111000","https://www.premiumstore.sk/led-ambientni-lampa-emos-zcw11wr-gosmart--bila--tepla-bila-studena-bila--rgb--wifi/","30.9","8592920133767","8592920133767","Emos ZCW11WR","Bývanie a doplnky | Osvetlenie a svietidlá | Svietidlá","23.05","29.36","svietidla.heureka.sk/emos-zcw11wr"
"2515371862","Premiumstore.sk","Šport, hračky a voľný čas | Outdoor | Rybárčenie | Návnada lode","4603","Sonar Flytec V030 s kapacitou 20 000 mAh pre loď na návnadu","","078896","https://www.premiumstore.sk/sonar-flytec-v030-s-kapacitou-20-000-mah-pre-lod-na-navnadu/","230.5","5907085524917","5907085524917","Flytec V030 Fishfinder zavážecí návnadová loďka se sonarem 20000 mAh","Hobby | Rybárske potreby | Rybárske návnady, nástrahy a príslušenstvo | Zavážacie loďky","262.91","289","zavazacie-lodky.heureka.sk/flytec-v030-fishfinder-zavazeci-navnadova-lodka-se-sonarem-20000-mah"
"2514002801","Premiumstore.sk","Heureka.sk | Elektronika | Mobily, tablety, nositeľná elektronika | Príslušenstvo k mobilom | Puzdrá, sklá, fólie | Puzdrá a kryty na mobilné telefóny | Puzdrá a kryty na mobilné telefóny Samsung","4603","Fixed pouzdro Sams GTA11/A9 FIXTOT-1650","","KB_100002197830","https://www.premiumstore.sk/fixed-pouzdro-sams-gta11-a9-fixtot-1650/","16.9","8591680190751","8591680190751","Fixed Topic Tab na Samsung Galaxy Tab A11/A9 FIXTOT-1650 čierne","Elektronika | Mobily, tablety, nositeľná elektronika | Tablety a čítačky | Príslušenstvo k tabletom | Puzdrá na tablety","19","23.82","puzdra-pre-tablety.heureka.sk/fixed-topic-tab-na-samsung-galaxy-tab-a11-a9-fixtot-1650-cierne"
"2514040064","Premiumstore.sk","Heureka.sk | Elektronika | Foto, kamery, optika | Príslušenstvo k fotoaparátom | Statívy a príslušenstvo | Statívy","4603","Popruh na krk s držiakom Telesin pre športové kamery / phones (TE-HNB-001)","","035464","https://www.premiumstore.sk/popruh-na-krk-s-drziakom-telesin-pre-sportove-kamery-phones--te-hnb-001-/","11.5","6972860178875","6972860178875","Telesin Popruh na krk pre športové kamery TE-HNB-001","Elektronika | Foto, kamery, optika | Príslušenstvo ku kamerám | Držiaky ku kamerám","11.96","32.9","drziaky-kamery.heureka.sk/telesin-popruh-na-krk-pre-sportove-kamery-te-hnb-001"
"2514055641","Premiumstore.sk","Zdravie a starostlivosť | Chovateľské potreby | Starostlivosť o zvieratá","4603","Rojeco Cat Steam Brush (white)","","064817","https://www.premiumstore.sk/rojeco-cat-steam-brush--white/","10.5","6975116294145","","","","","",""
"2514010257","Premiumstore.sk","Heureka.sk | Elektronika | Mobily, tablety, nositeľná elektronika | Príslušenstvo k mobilom | Puzdrá, sklá, fólie | Puzdrá a kryty na mobilné telefóny | Puzdrá a kryty na mobilné telefóny Samsung","4603","Fixed pouzdro 145G/14T5G FIXOP3-1567-BK","","KB_100002141005","https://www.premiumstore.sk/fixed-pouzdro-145g-14t5g-fixop3-1567-bk/","11.9","8591680184163","","","","","",""
"2514059264","Premiumstore.sk","Náradie a dielňa | Meracie nástroje","4603","Laserová vodováha Uni-T LM573LD-II","","085049","https://www.premiumstore.sk/laserova-vodovaha-uni-t-lm573ld-ii/","119.5","6935750557327","","","","","",""
"2514062778","Premiumstore.sk","Profesionálna audio technika | Svetlá | Statívy a príslušenstvo","4603","MacMa MOVINGFXBAR Led Lighting Effects","","MON_MOVINGFXBAR","https://www.premiumstore.sk/macma-movingfxbar-led-lighting-effects/","838","3700752717061","","","","","",""
"2514062313","Premiumstore.sk","Profesionálna audio technika | Plošné ozvučenie (100V rozhlasové ozvučenie) | Bezdrôtové ozvučenie","4603","ORG OMNI-TRACK/WS Spottune OMNI TRACK speaker, white","","MON_OMNI-TRACK_WS","https://www.premiumstore.sk/org-omni-track-ws-spottune-omni-track-speaker--white/","739","5700002178404","","","","","",""
"2514061555","Premiumstore.sk","Heureka.sk | Hračky | Detské autá a doprava | RC modely a príslušenstvo | Káble a konektory pre RC modely","4603","Monacor MSC-215/SW Reproduktorový kábel, 15 m, 4-pólový NEUTRIK SPEAKON konektor","","MON_MSC-215_SW","https://www.premiumstore.sk/monacor-msc-215-sw-reproduktorovy-kabel--15-m--4-polovy-neutrik-speakon-konektor/","187","4007754071511","","","","","",""
"2514056667","Premiumstore.sk","Dróny a RC modely | Batérie | Lítiové a NiMH","4603","Lipo Gens ace G-Tech 2200mAh 7.4V 2S1P 60C GRP-76 Hardcase batéria s XT60 konektorom","","073553","https://www.premiumstore.sk/lipo-gens-ace-g-tech-2200mah-7-4v-2s1p-60c-grp-76-hardcase-bateria-s-xt60-konektorom/","21.5","6928493312483","","","","","",""
"2514061457","Premiumstore.sk","Profesionálna audio technika | Pódium, diskotéka, DJ | Audio procesory","4603","Monacor MCX-200/SW Electronická stereo frekvenčná výhybka","","MON_MCX-200_SW","https://www.premiumstore.sk/monacor-mcx-200-sw-electronicka-stereo-frekvencna-vyhybka/","133","4007754182712","","","","","",""
"2514058236","Premiumstore.sk","Heureka.sk | Elektronika | Foto, kamery, optika | Príslušenstvo k fotoaparátom | Statívy a príslušenstvo | Statívy","4603","Multifunkčný guľový adaptér pre statívy PULUZ (čierny)","","082305","https://www.premiumstore.sk/multifunkcny-gulovy-adapter-pre-stativy-puluz--cierny/","10.5","5905156100916","","","","","",""
"2514060234","Premiumstore.sk","Heureka.sk | Bývanie a doplnky | Osvetlenie a svietidlá | Svietidlá","4603","LED svietidlo Neewer CB300C RGB","","083197","https://www.premiumstore.sk/led-svietidlo-neewer-cb300c-rgb/","377.5","6976831839932","6976831839932","Neewer CB300C RGB","Elektronika | Foto, kamery, optika | Ateliérové ​​vybavenie | Štúdiové svetlá","390.92","449","studiove-svetla.heureka.sk/neewer-cb300c-rgb"
"2518461912","Premiumstore.sk","TV, audio a video | Foto a optika | Príslušenstvo | Pre fotoaparáty a videokamery","4603","Blesk GODOX TT350 TTL pre Sony","","090942","https://www.premiumstore.sk/blesk-godox-tt350-ttl-pre-sony/","81.5","6952344210840","6952344210840","Godox TT350S Sony","Elektronika | Foto, kamery, optika | Príslušenstvo k fotoaparátom | Blesky a príslušenstvo | Blesky k fotoaparátom","92","119.37","blesky.heureka.sk/godox-tt350s-sony"
"2513975717","Premiumstore.sk","Heureka.sk | Bývanie a doplnky | Domáce potreby a upratovanie | Pranie a žehlenie | Sušiaky na bielizeň","4603","Leifheit Patrový sušák of Classic Tower","","KB_100002136228","https://www.premiumstore.sk/leifheit-patrovy-susak-of-classic-tower/","33.5","4006501814708","4006501814708","Leifheit Classic Tower 270 81454","Bývanie a doplnky | Domáce potreby a upratovanie | Pranie a žehlenie | Sušiaky na bielizeň","24.89","53.94","susiaky-na-bielizen.heureka.sk/leifheit-classic-tower-270-81454"
"2514027868","Premiumstore.sk","Heureka.sk | Domáce a osobné spotrebiče | Kuchynské spotrebiče | Filtrácia vody | Filtračné kanvice","4603","Brita Fill&Go Vital fil.láhev 0,6l zelen","","KB_100002130944","https://www.premiumstore.sk/brita-fill-go-vital-fil-lahev-0-6l-zelen/","13.9","4006387128395","4006387128395","Brita Fill & Go Vital 0,6l zelená","Domáce a osobné spotrebiče | Kuchynské spotrebiče | Filtrácia vody | Filtračné fľaše","9.92","17.2","filtracne-flase.heureka.sk/brita-fill-go-vital-0_6l-zelena"
